1,-1,0,0.7,1
1.00892898754,-1.67168225602,-0.07532809073999999,0.72552647356,0.07177872237999999
1.000268443572718,-2.04787767023386,-0.16188950079553197,-0.07806046984727605,-0.35224645574139807
0.9763958757225897,-2.0017786701394393,-0.24062515082608749,-0.633551011871813,-0.5825516762472605
0.9424921239422644,-1.7498855300078222,-0.3010916832315144,-0.92878440272264,-0.6848659256613672
0.9029025984011765,-1.4446402843089552,-0.34149389367551697,-1.0499817063566592,-0.7165689481508171
0.8606394981060492,-1.161774991292392,-0.3643276266170532,-1.074112625518615,-0.7125964852646856
0.8176318390458047,-0.9279985492033154,-0.373447832949007,-1.0493204463982986,-0.6925459349238778
0.7750699906093854,-0.7456804997564161,-0.37262116635422554,-1.002624345619934,-0.6652750329184947
0.7336680286709931,-0.6076618361262114,-0.36497526099421,-0.9474401536935737,-0.6356679221857142
0.6938360556188534,-0.5046288016472493,-0.35290363699630295,-0.8902323517238658,-0.6060470384571244
0.6557929647123276,-0.42790852203576485,-0.338153417665952,-0.8343167214242103,-0.5770998682283761
0.619635305027774,-0.3704859840047445,-0.3219542415023749,-0.7807898161769671,-0.5495867560562196
0.585383182621098,-0.327021484643825,-0.305152309557921,-0.7303464876765062,-0.5233208796930833
0.5530113087203732,-0.2935600057380552,-0.28831661895998223,-0.6831082086361866,-0.4980566140490854
0.5224632313244872,-0.267313795407341,-0.27181736334356815,-0.6388806718572531,-0.47422908998865854
0.4936643681473511,-0.24626480428570682,-0.2558883974529162,-0.5977320858212835,-0.45145440689682753
0.4665308246768754,-0.22889646576601486,-0.2406663058531921,-0.5595606819586503,-0.42973500406734283
0.4409753069961592,-0.2141884756909279,-0.22622049217643786,-0.5239906564825875,-0.4089859713413755
0.416909299050817,-0.20147634119090554,-0.21257815268758395,-0.49084389727494393,-0.3893524577764921
0.39424505800895476,-0.19034100642449628,-0.1997400453405154,-0.4598524784674519,-0.3708057223159714
